2026-04-20 04:40:55.048; System; Armoury Crate; 20548; 2] ----------------------------------------------------------------------------------------------------
2026-04-20 09:26:01.228; Info; DeviceInformationService; 37628; 1] (621)FeatureSet : Core, Playground, Assistants, Contents 、 ProductLine : NB 、 BrandLine : ROG 、 TUFStyle : Default 、 ModelName : G713QE 、 MarketingName : ROG Strix G713QE_G713QE 、 SystemSerialNumber : M5NRKD028966197 、 BaseBoardSerialNumber : 5T15MC00G1 、 SystemManufacturer : ASUSTeK COMPUTER INC. 、 BaseBoardManufacturer : ASUSTeK COMPUTER INC. 、 SystemDeviceUUID : d08228c3-b9b6-4ac8-be60-d883d3dd126d 、 SystemFamilyName : ROG Strix 、 SystemPartNumber : 90NR05F2-M01710 、 BIOSYear : 0 、 BIOSYearType : 0 、 PartnerBrand : None 、 HostDisplayName : G713QE
2026-04-20 09:26:01.235; Info; CoreServiceManager; 37628; 1] (628)Start FeatureSet : Core, Playground, Assistants, Contents 、 ProductLine : NB 、 BrandLine : ROG 、 TUFStyle : Default 、 ModelName : G713QE 、 MarketingName : ROG Strix G713QE_G713QE 、 SystemSerialNumber : M5NRKD028966197 、 BaseBoardSerialNumber : 5T15MC00G1 、 SystemManufacturer : ASUSTeK COMPUTER INC. 、 BaseBoardManufacturer : ASUSTeK COMPUTER INC. 、 SystemDeviceUUID : d08228c3-b9b6-4ac8-be60-d883d3dd126d 、 SystemFamilyName : ROG Strix 、 SystemPartNumber : 90NR05F2-M01710 、 BIOSYear : 0 、 BIOSYearType : 0 、 PartnerBrand : None 、 HostDisplayName : G713QE spend 14 ms
2026-04-20 09:26:01.315; Info; ConnectionHandler(Service); 37628; 5] (708)Final version: 1.1
2026-04-20 09:26:01.377; Info; ConnectionHandler(Service); 37628; 5] (770)Own Keep Alive segment: { 20000, 3 }, Other Keep Alive segment: { 20000, 3 }
2026-04-20 09:26:01.377; Info; ConnectionHandler(Service); 37628; 5] (770)connected for peer: Service
2026-04-20 09:26:01.385; Info; ConnectionHandler(UserSession); 37628; 7] (778)Final version: 1.1
2026-04-20 09:26:01.396; Info; AsusDeviceManager; 37628; 6] (789)MessageType:Device,DeviceType:Notebook,DeviceName:G713QE,DeviceId:, Attributes: (CheckBoxEnable:1)  (DependentAppStatus:0)  (DeviceCount:1)  (DeviceGUID:3F49AD29-52D9-46A5-A608-203D54E7D12A)  (DeviceIndex:0)  (DisplayName:G713QE)  (FirstPluginNeedUpdate:0)  (InfoIconEnable:0)  (LightingMode:SUPPORTAURA)  (LinkToDeviceEnable:0)  (LocalFrameworkVersion:4.2.4.8)  (LocalHtmlVersion:0)  (LocalMainSDKVersion:2.01.52)  (LocalSDKVersion:0)  (NeedRestart:false)  (PIDMode:0)  (PartNumber_90:90NR05F2-M01710)  (ProductLine:ROG_Laptop)  (ServerFrameworkVersion:4.2.4.13)  (ServerHtmlVersion:0)  (ServerMainSDKVersion:2.01.56)  (ServerSDKVersion:0)  (SupportCreator:true) 
2026-04-20 09:26:01.405; Info; ConnectionHandler(UserSession); 37628; 7] (798)Own Keep Alive segment: { 20000, 3 }, Other Keep Alive segment: { 20000, 3 }
2026-04-20 09:26:01.405; Info; CoreServiceManager; 37628; 1] (798)Start ArmouryCrate.Console.Uwp.Core.Services.CoreStreamService spend 170 ms
2026-04-20 09:26:01.405; Info; ConnectionHandler(UserSession); 37628; 7] (798)connected for peer: UserSession
2026-04-20 09:26:01.406; Info; CoreServiceManager; 37628; 1] (798)Start ArmouryCrate.Console.Uwp.Core.Services.SettingsService spend 1 ms
2026-04-20 09:26:01.406; Info; CoreServiceManager; 37628; 1] (798)Start ArmouryCrate.Console.Uwp.Core.Services.VisualService spend 0 ms
2026-04-20 09:26:01.406; Info; CoreServiceManager; 37628; 1] (798)Start ArmouryCrate.Console.Uwp.Core.Services.ROGIDService spend 0 ms
2026-04-20 09:26:01.406; Info; CoreServiceManager; 37628; 1] (799)Start ArmouryCrate.Console.Uwp.Core.Services.DataCollectionService spend 1 ms
2026-04-20 09:26:01.406; Info; CoreServiceManager; 37628; 1] (799)Start ArmouryCrate.Console.Uwp.Core.Services.PromotionService spend 0 ms
2026-04-20 09:26:01.407; Info; CoreServiceManager; 37628; 1] (800)Start ArmouryCrate.Console.Uwp.Core.Services.PrivacyPolicyService spend 1 ms
2026-04-20 09:26:01.412; Info; BackgroundTaskService; 37628; 1] (804)Skipping StartAsync because it's running in a background context.
2026-04-20 09:26:01.412; Info; CoreServiceManager; 37628; 1] (805)Start ArmouryCrate.Console.Uwp.Core.Services.BackgroundTaskService spend 4 ms
2026-04-20 09:26:01.412; Info; CoreServiceManager; 37628; 1] (805)Get theme from previous recrod => ROG
2026-04-20 09:26:01.412; Info; CoreServiceManager; 37628; 1] (805)GetTheme... ROG
2026-04-20 09:26:01.412; Info; App; 37628; 1] (805)DeveloperMode:NotSet
2026-04-20 09:26:01.419; Info; App; 37628; 1] (812)IsAdmin:True
2026-04-20 09:26:01.510; Info; Redemption; 37628; 1] (907)[AppService.DoPromotion(30)] Begin
2026-04-20 09:26:01.510; Info; Redemption; 37628; 1] (908)[AppService.InitPromotion(215)] ProductLine Value=NB, Status=True
2026-04-20 09:26:01.510; Info; Redemption; 37628; 1] (909)[AppService.InitPromotion(227)] Subbrand Value=ROG, Status=True
2026-04-20 09:26:01.510; Info; Redemption; 37628; 1] (909)[AppService.InitPromotion(242)] SystemManufacturer=ASUSTeK COMPUTER INC., Status=False
2026-04-20 09:26:01.517; Info; Redemption; 37628; 1] (909)[AppService.InitPromotion(259)] isAcceptablePL=True, isAcceptableSB=True, isAcceptableGamingDT=False, PrivacyPolicy=True, isGamingProduct=True, DeveloperModeEnabled=False
2026-04-20 09:26:01.517; Info; Redemption; 37628; 1] (910)[AppService.InitPromotion(278)] RedeemEntry: PN=Routine, SN=M5NRKD028966197, API=AdobeEvent, Source=Background
2026-04-20 09:26:01.555; Info; ROGID; 37628; 1] (948)[ROGID.ROGIDService.SSO]SSO Module Init Status : True
2026-04-20 09:26:02.323; Critical; Redemption; 37628; 2] (1716)[CountryCode.GetCountryCode(86)] GetCountryCode: NL
2026-04-20 09:26:02.323; Info; Redemption; 37628; 2] (1716)[PromotionTask.PollingTimerUpdate(629)] PollingTimerUpdate: PollingTimer=604800000, Weeks=8, RequestCounter=3, Trigger=Background
2026-04-20 09:26:02.323; Info; Redemption; 37628; 2] (1716)[PromotionTask.DoPromotionAppServiceTask(347)] DoPromotionAppServiceTask - TimeChecker(Before) (LastServerPolling, ErrorRetryTimeOut, Now)=(4/15/2026 4:16:22 PM, 1/1/0001 3:00:00 AM, 4/20/2026 9:26:02 AM)
2026-04-20 09:26:02.323; Info; Redemption; 37628; 2] (1716)[PromotionTask.DoPromotionAppServiceTask(359)] DoPromotionAppServiceTask - TimeChecker(After) (LastServerPolling, ErrorRetryTimeOut, Now)=(4/15/2026 4:16:22 PM, 1/1/0001 3:00:00 AM, 4/20/2026 9:26:02 AM)
2026-04-20 09:26:02.328; Info; Redemption; 37628; 9] (1721)[PromotionTask.DoPromotionAppServiceTask(463)] DoPromotionAppServiceTask - Leave. NeedRetry: False, LastPollingTime: 4/15/2026 4:16:22 PM
2026-04-20 09:26:02.328; Info; Redemption; 37628; 1] (1721)[AppService.DoPromotion(58)] True
2026-04-20 09:26:02.328; Info; Redemption; 37628; 1] (1721)[AppService.DoPromotion(79)] End
2026-04-20 09:26:02.406; Info; Redemption; 37628; 12] (1801)[AppService.DoPromotion(30)] Begin
2026-04-20 09:26:02.406; Info; Redemption; 37628; 12] (1801)[AppService.InitPromotion(215)] ProductLine Value=NB, Status=True
2026-04-20 09:26:02.406; Info; Redemption; 37628; 12] (1801)[AppService.InitPromotion(227)] Subbrand Value=ROG, Status=True
2026-04-20 09:26:02.406; Info; Redemption; 37628; 12] (1801)[AppService.InitPromotion(242)] SystemManufacturer=ASUSTeK COMPUTER INC., Status=False
2026-04-20 09:26:02.406; Info; Redemption; 37628; 12] (1801)[AppService.InitPromotion(259)] isAcceptablePL=True, isAcceptableSB=True, isAcceptableGamingDT=False, PrivacyPolicy=True, isGamingProduct=True, DeveloperModeEnabled=False
2026-04-20 09:26:02.406; Info; Redemption; 37628; 12] (1801)[AppService.InitPromotion(278)] RedeemEntry: PN=Routine, SN=M5NRKD028966197, API=NormalEvent, Source=Background
2026-04-20 09:26:02.476; Critical; Redemption; 37628; 13] (1869)[CountryCode.GetCountryCode(86)] GetCountryCode: NL
2026-04-20 09:26:02.476; Info; Redemption; 37628; 13] (1869)[PromotionTask.PollingTimerUpdate(629)] PollingTimerUpdate: PollingTimer=604800000, Weeks=8, RequestCounter=3, Trigger=Background
2026-04-20 09:26:02.476; Info; Redemption; 37628; 13] (1869)[PromotionTask.DoPromotionAppServiceTask(347)] DoPromotionAppServiceTask - TimeChecker(Before) (LastServerPolling, ErrorRetryTimeOut, Now)=(4/15/2026 4:17:03 PM, 1/1/0001 3:00:00 AM, 4/20/2026 9:26:02 AM)
2026-04-20 09:26:02.476; Info; Redemption; 37628; 13] (1869)[PromotionTask.DoPromotionAppServiceTask(359)] DoPromotionAppServiceTask - TimeChecker(After) (LastServerPolling, ErrorRetryTimeOut, Now)=(4/15/2026 4:17:03 PM, 1/1/0001 3:00:00 AM, 4/20/2026 9:26:02 AM)
2026-04-20 09:26:02.481; Info; Redemption; 37628; 8] (1874)[PromotionTask.DoPromotionAppServiceTask(463)] DoPromotionAppServiceTask - Leave. NeedRetry: False, LastPollingTime: 4/15/2026 4:17:03 PM
2026-04-20 09:26:02.481; Info; Redemption; 37628; 12] (1874)[AppService.DoPromotion(58)] True
2026-04-20 09:26:02.481; Info; Redemption; 37628; 12] (1874)[AppService.DoPromotion(79)] End
2026-04-20 09:26:02.545; Info; Redemption; 37628; 15] (1951)[AppService.DoPromotion(30)] Begin
2026-04-20 09:26:02.545; Info; Redemption; 37628; 15] (1951)[AppService.InitPromotion(215)] ProductLine Value=NB, Status=True
2026-04-20 09:26:02.545; Info; Redemption; 37628; 15] (1951)[AppService.InitPromotion(227)] Subbrand Value=ROG, Status=True
2026-04-20 09:26:02.545; Info; Redemption; 37628; 15] (1951)[AppService.InitPromotion(242)] SystemManufacturer=ASUSTeK COMPUTER INC., Status=False
2026-04-20 09:26:02.545; Info; Redemption; 37628; 15] (1951)[AppService.InitPromotion(259)] isAcceptablePL=True, isAcceptableSB=True, isAcceptableGamingDT=False, PrivacyPolicy=True, isGamingProduct=True, DeveloperModeEnabled=False
2026-04-20 09:26:02.545; Info; Redemption; 37628; 15] (1951)[AppService.InitPromotion(278)] RedeemEntry: PN=Routine, SN=M5NRKD028966197, API=AdobeEvent, Source=Background
2026-04-20 09:26:02.625; Critical; Redemption; 37628; 17] (2017)[CountryCode.GetCountryCode(86)] GetCountryCode: NL
2026-04-20 09:26:02.625; Info; Redemption; 37628; 17] (2018)[PromotionTask.PollingTimerUpdate(629)] PollingTimerUpdate: PollingTimer=604800000, Weeks=8, RequestCounter=3, Trigger=Background
2026-04-20 09:26:02.625; Info; Redemption; 37628; 17] (2018)[PromotionTask.DoPromotionAppServiceTask(347)] DoPromotionAppServiceTask - TimeChecker(Before) (LastServerPolling, ErrorRetryTimeOut, Now)=(4/15/2026 4:16:22 PM, 1/1/0001 3:00:00 AM, 4/20/2026 9:26:02 AM)
2026-04-20 09:26:02.625; Info; Redemption; 37628; 17] (2018)[PromotionTask.DoPromotionAppServiceTask(359)] DoPromotionAppServiceTask - TimeChecker(After) (LastServerPolling, ErrorRetryTimeOut, Now)=(4/15/2026 4:16:22 PM, 1/1/0001 3:00:00 AM, 4/20/2026 9:26:02 AM)
2026-04-20 09:26:02.631; Info; Redemption; 37628; 16] (2024)[PromotionTask.DoPromotionAppServiceTask(463)] DoPromotionAppServiceTask - Leave. NeedRetry: False, LastPollingTime: 4/15/2026 4:16:22 PM
2026-04-20 09:26:02.631; Info; Redemption; 37628; 15] (2024)[AppService.DoPromotion(58)] True
2026-04-20 09:26:02.631; Info; Redemption; 37628; 15] (2024)[AppService.DoPromotion(79)] End
2026-04-20 09:26:02.684; Info; Redemption; 37628; 18] (2090)[AppService.DoPromotion(30)] Begin
2026-04-20 09:26:02.684; Info; Redemption; 37628; 18] (2090)[AppService.InitPromotion(215)] ProductLine Value=NB, Status=True
2026-04-20 09:26:02.684; Info; Redemption; 37628; 18] (2090)[AppService.InitPromotion(227)] Subbrand Value=ROG, Status=True
2026-04-20 09:26:02.684; Info; Redemption; 37628; 18] (2090)[AppService.InitPromotion(242)] SystemManufacturer=ASUSTeK COMPUTER INC., Status=False
2026-04-20 09:26:02.684; Info; Redemption; 37628; 18] (2090)[AppService.InitPromotion(259)] isAcceptablePL=True, isAcceptableSB=True, isAcceptableGamingDT=False, PrivacyPolicy=True, isGamingProduct=True, DeveloperModeEnabled=False
2026-04-20 09:26:02.684; Info; Redemption; 37628; 18] (2090)[AppService.InitPromotion(278)] RedeemEntry: PN=Routine, SN=M5NRKD028966197, API=NormalEvent, Source=Background
2026-04-20 09:26:02.764; Critical; Redemption; 37628; 19] (2157)[CountryCode.GetCountryCode(86)] GetCountryCode: NL
2026-04-20 09:26:02.764; Info; Redemption; 37628; 19] (2157)[PromotionTask.PollingTimerUpdate(629)] PollingTimerUpdate: PollingTimer=604800000, Weeks=8, RequestCounter=3, Trigger=Background
2026-04-20 09:26:02.764; Info; Redemption; 37628; 19] (2157)[PromotionTask.DoPromotionAppServiceTask(347)] DoPromotionAppServiceTask - TimeChecker(Before) (LastServerPolling, ErrorRetryTimeOut, Now)=(4/15/2026 4:17:03 PM, 1/1/0001 3:00:00 AM, 4/20/2026 9:26:02 AM)
2026-04-20 09:26:02.764; Info; Redemption; 37628; 19] (2157)[PromotionTask.DoPromotionAppServiceTask(359)] DoPromotionAppServiceTask - TimeChecker(After) (LastServerPolling, ErrorRetryTimeOut, Now)=(4/15/2026 4:17:03 PM, 1/1/0001 3:00:00 AM, 4/20/2026 9:26:02 AM)
2026-04-20 09:26:02.769; Info; Redemption; 37628; 20] (2162)[PromotionTask.DoPromotionAppServiceTask(463)] DoPromotionAppServiceTask - Leave. NeedRetry: False, LastPollingTime: 4/15/2026 4:17:03 PM
2026-04-20 09:26:02.769; Info; Redemption; 37628; 18] (2162)[AppService.DoPromotion(58)] True
2026-04-20 09:26:02.769; Info; Redemption; 37628; 18] (2162)[AppService.DoPromotion(79)] End
2026-04-20 10:25:11.776; System; Armoury Crate; 30508; 2] ----------------------------------------------------------------------------------------------------
2026-04-20 10:25:11.776; System; Armoury Crate; 30508; 2] [4/20/2026 10:25:11 AM]
2026-04-20 10:25:11.776; System; Armoury Crate; 30508; 2] Armoury Crate Version : 6.4.12.0
2026-04-20 10:25:11.776; System; Armoury Crate; 30508; 2] OS Version Build : 26200
2026-04-20 10:25:11.776; System; Armoury Crate; 30508; 2] ----------------------------------------------------------------------------------------------------
2026-04-20 10:25:12.215; Error; UwpDebugOptions; 30508; 1] (446)Failed to read ExceptionList.txt: Could not load file or assembly 'C:\Users\vrudi\AppData\Local\Packages\B9ECED6F.ArmouryCrate_qmba6cd70vzyy\LocalState\ExceptionList.txt'. The system cannot find the file specified.
2026-04-20 10:25:12.217; Info; UwpAppConfiguration; 30508; 1] (447)DebugProductLineEnabled: False, DebugProductLine: Unknown, DebugBrandLineEnabled: False, DebugBrandLine: Unknown, DebugFeatureSetEnabled: False, DebugFeatureSet: Any, DebugLogEnabled: False, DebugLogLevel: Info, IgnoreOnePackageFlow: False, IgnoredPlugins: 
2026-04-20 10:25:12.229; Info; DeviceInformationService; 30508; 1] (460)FeatureSet : Core, Playground, Assistants, Contents 、 ProductLine : NB 、 BrandLine : ROG 、 TUFStyle : Default 、 ModelName : G713QE 、 MarketingName : ROG Strix G713QE_G713QE 、 SystemSerialNumber : M5NRKD028966197 、 BaseBoardSerialNumber : 5T15MC00G1 、 SystemManufacturer : ASUSTeK COMPUTER INC. 、 BaseBoardManufacturer : ASUSTeK COMPUTER INC. 、 SystemDeviceUUID : d08228c3-b9b6-4ac8-be60-d883d3dd126d 、 SystemFamilyName : ROG Strix 、 SystemPartNumber : 90NR05F2-M01710 、 BIOSYear : 0 、 BIOSYearType : 0 、 PartnerBrand : None 、 HostDisplayName : G713QE
2026-04-20 10:25:12.235; Info; CoreServiceManager; 30508; 1] (466)Start FeatureSet : Core, Playground, Assistants, Contents 、 ProductLine : NB 、 BrandLine : ROG 、 TUFStyle : Default 、 ModelName : G713QE 、 MarketingName : ROG Strix G713QE_G713QE 、 SystemSerialNumber : M5NRKD028966197 、 BaseBoardSerialNumber : 5T15MC00G1 、 SystemManufacturer : ASUSTeK COMPUTER INC. 、 BaseBoardManufacturer : ASUSTeK COMPUTER INC. 、 SystemDeviceUUID : d08228c3-b9b6-4ac8-be60-d883d3dd126d 、 SystemFamilyName : ROG Strix 、 SystemPartNumber : 90NR05F2-M01710 、 BIOSYear : 0 、 BIOSYearType : 0 、 PartnerBrand : None 、 HostDisplayName : G713QE spend 10 ms
2026-04-20 10:25:12.273; Info; ConnectionHandler(Service); 30508; 5] (504)Final version: 1.1
2026-04-20 10:25:12.316; Info; ConnectionHandler(Service); 30508; 5] (547)Own Keep Alive segment: { 20000, 3 }, Other Keep Alive segment: { 20000, 3 }
2026-04-20 10:25:12.316; Info; ConnectionHandler(Service); 30508; 5] (547)connected for peer: Service
2026-04-20 10:25:12.319; Info; ConnectionHandler(UserSession); 30508; 8] (551)Final version: 1.1
2026-04-20 10:25:12.326; Info; AsusDeviceManager; 30508; 6] (557)MessageType:Device,DeviceType:Notebook,DeviceName:G713QE,DeviceId:, Attributes: (CheckBoxEnable:1)  (DependentAppStatus:0)  (DeviceCount:1)  (DeviceGUID:3F49AD29-52D9-46A5-A608-203D54E7D12A)  (DeviceIndex:0)  (DisplayName:G713QE)  (FirstPluginNeedUpdate:0)  (InfoIconEnable:0)  (LightingMode:SUPPORTAURA)  (LinkToDeviceEnable:0)  (LocalFrameworkVersion:4.2.4.8)  (LocalHtmlVersion:0)  (LocalMainSDKVersion:2.01.52)  (LocalSDKVersion:0)  (NeedRestart:false)  (PIDMode:0)  (PartNumber_90:90NR05F2-M01710)  (ProductLine:ROG_Laptop)  (ServerFrameworkVersion:4.2.4.13)  (ServerHtmlVersion:0)  (ServerMainSDKVersion:2.01.56)  (ServerSDKVersion:0)  (SupportCreator:true) 
2026-04-20 10:25:12.333; Info; ConnectionHandler(UserSession); 30508; 8] (564)Own Keep Alive segment: { 20000, 3 }, Other Keep Alive segment: { 20000, 3 }
2026-04-20 10:25:12.333; Info; CoreServiceManager; 30508; 1] (564)Start ArmouryCrate.Console.Uwp.Core.Services.CoreStreamService spend 98 ms
2026-04-20 10:25:12.333; Info; ConnectionHandler(UserSession); 30508; 8] (564)connected for peer: UserSession
2026-04-20 10:25:12.333; Info; CoreServiceManager; 30508; 1] (565)Start ArmouryCrate.Console.Uwp.Core.Services.SettingsService spend 0 ms
2026-04-20 10:25:12.333; Info; CoreServiceManager; 30508; 1] (565)Start ArmouryCrate.Console.Uwp.Core.Services.VisualService spend 0 ms
2026-04-20 10:25:12.333; Info; CoreServiceManager; 30508; 1] (565)Start ArmouryCrate.Console.Uwp.Core.Services.ROGIDService spend 0 ms
2026-04-20 10:25:12.333; Info; CoreServiceManager; 30508; 1] (565)Start ArmouryCrate.Console.Uwp.Core.Services.DataCollectionService spend 0 ms
2026-04-20 10:25:12.333; Info; CoreServiceManager; 30508; 1] (565)Start ArmouryCrate.Console.Uwp.Core.Services.PromotionService spend 0 ms
2026-04-20 10:25:12.335; Info; CoreServiceManager; 30508; 1] (566)Start ArmouryCrate.Console.Uwp.Core.Services.PrivacyPolicyService spend 1 ms
2026-04-20 10:25:12.338; Info; BackgroundTaskService; 30508; 1] (569)Skipping StartAsync because it's running in a background context.
2026-04-20 10:25:12.338; Info; CoreServiceManager; 30508; 1] (569)Start ArmouryCrate.Console.Uwp.Core.Services.BackgroundTaskService spend 4 ms
2026-04-20 10:25:12.339; Info; CoreServiceManager; 30508; 1] (570)Get theme from previous recrod => ROG
2026-04-20 10:25:12.339; Info; CoreServiceManager; 30508; 1] (570)GetTheme... ROG
2026-04-20 10:25:12.339; Info; App; 30508; 1] (570)DeveloperMode:NotSet
2026-04-20 10:25:12.344; Info; App; 30508; 1] (575)IsAdmin:True
2026-04-20 10:25:12.503; Info; GameLibraryPlugin; 30508; 1] (734)[AppService..ctor(19)] Begin
2026-04-20 10:25:12.503; Info; GameLibraryPlugin; 30508; 1] (735)[AppService..ctor(27)] End
2026-04-20 15:33:11.719; System; Armoury Crate; 25288; 2] ----------------------------------------------------------------------------------------------------
2026-04-20 15:33:11.719; System; Armoury Crate; 25288; 2] [4/20/2026 3:33:11 PM]
