2026-04-21 08:17:43.681; System; Armoury Crate; 40248; 2] ----------------------------------------------------------------------------------------------------
2026-04-21 08:28:48.112; Info; DeviceInformationService; 28876; 1] (868)FeatureSet : Core, Playground, Assistants, Contents 、 ProductLine : NB 、 BrandLine : ROG 、 TUFStyle : Default 、 ModelName : G713QE 、 MarketingName : ROG Strix G713QE_G713QE 、 SystemSerialNumber : M5NRKD028966197 、 BaseBoardSerialNumber : 5T15MC00G1 、 SystemManufacturer : ASUSTeK COMPUTER INC. 、 BaseBoardManufacturer : ASUSTeK COMPUTER INC. 、 SystemDeviceUUID : d08228c3-b9b6-4ac8-be60-d883d3dd126d 、 SystemFamilyName : ROG Strix 、 SystemPartNumber : 90NR05F2-M01710 、 BIOSYear : 0 、 BIOSYearType : 0 、 PartnerBrand : None 、 HostDisplayName : G713QE
2026-04-21 08:28:48.119; Info; CoreServiceManager; 28876; 1] (875)Start FeatureSet : Core, Playground, Assistants, Contents 、 ProductLine : NB 、 BrandLine : ROG 、 TUFStyle : Default 、 ModelName : G713QE 、 MarketingName : ROG Strix G713QE_G713QE 、 SystemSerialNumber : M5NRKD028966197 、 BaseBoardSerialNumber : 5T15MC00G1 、 SystemManufacturer : ASUSTeK COMPUTER INC. 、 BaseBoardManufacturer : ASUSTeK COMPUTER INC. 、 SystemDeviceUUID : d08228c3-b9b6-4ac8-be60-d883d3dd126d 、 SystemFamilyName : ROG Strix 、 SystemPartNumber : 90NR05F2-M01710 、 BIOSYear : 0 、 BIOSYearType : 0 、 PartnerBrand : None 、 HostDisplayName : G713QE spend 13 ms
2026-04-21 08:28:48.242; Info; ConnectionHandler(Service); 28876; 5] (998)Final version: 1.1
2026-04-21 08:28:48.390; Info; ConnectionHandler(Service); 28876; 5] (1147)Own Keep Alive segment: { 20000, 3 }, Other Keep Alive segment: { 20000, 3 }
2026-04-21 08:28:48.390; Info; ConnectionHandler(Service); 28876; 5] (1147)connected for peer: Service
2026-04-21 08:28:48.395; Info; ConnectionHandler(UserSession); 28876; 8] (1151)Final version: 1.1
2026-04-21 08:28:48.403; Info; AsusDeviceManager; 28876; 7] (1159)MessageType:Device,DeviceType:Notebook,DeviceName:G713QE,DeviceId:, Attributes: (CheckBoxEnable:1)  (DependentAppStatus:0)  (DeviceCount:1)  (DeviceGUID:3F49AD29-52D9-46A5-A608-203D54E7D12A)  (DeviceIndex:0)  (DisplayName:G713QE)  (FirstPluginNeedUpdate:0)  (InfoIconEnable:0)  (LightingMode:SUPPORTAURA)  (LinkToDeviceEnable:0)  (LocalFrameworkVersion:4.2.4.8)  (LocalHtmlVersion:0)  (LocalMainSDKVersion:2.01.52)  (LocalSDKVersion:0)  (NeedRestart:false)  (PIDMode:0)  (PartNumber_90:90NR05F2-M01710)  (ProductLine:ROG_Laptop)  (ServerFrameworkVersion:4.2.4.13)  (ServerHtmlVersion:0)  (ServerMainSDKVersion:2.01.56)  (ServerSDKVersion:0)  (SupportCreator:true) 
2026-04-21 08:28:48.413; Info; ConnectionHandler(UserSession); 28876; 8] (1169)Own Keep Alive segment: { 20000, 3 }, Other Keep Alive segment: { 20000, 3 }
2026-04-21 08:28:48.413; Info; CoreServiceManager; 28876; 1] (1169)Start ArmouryCrate.Console.Uwp.Core.Services.CoreStreamService spend 294 ms
2026-04-21 08:28:48.413; Info; ConnectionHandler(UserSession); 28876; 8] (1169)connected for peer: UserSession
2026-04-21 08:28:48.413; Info; CoreServiceManager; 28876; 1] (1169)Start ArmouryCrate.Console.Uwp.Core.Services.SettingsService spend 0 ms
2026-04-21 08:28:48.413; Info; CoreServiceManager; 28876; 1] (1169)Start ArmouryCrate.Console.Uwp.Core.Services.VisualService spend 0 ms
2026-04-21 08:28:48.413; Info; CoreServiceManager; 28876; 1] (1169)Start ArmouryCrate.Console.Uwp.Core.Services.ROGIDService spend 0 ms
2026-04-21 08:28:48.414; Info; CoreServiceManager; 28876; 1] (1170)Start ArmouryCrate.Console.Uwp.Core.Services.DataCollectionService spend 1 ms
2026-04-21 08:28:48.414; Info; CoreServiceManager; 28876; 1] (1170)Start ArmouryCrate.Console.Uwp.Core.Services.PromotionService spend 0 ms
2026-04-21 08:28:48.415; Info; CoreServiceManager; 28876; 1] (1171)Start ArmouryCrate.Console.Uwp.Core.Services.PrivacyPolicyService spend 1 ms
2026-04-21 08:28:48.419; Info; BackgroundTaskService; 28876; 1] (1175)Skipping StartAsync because it's running in a background context.
2026-04-21 08:28:48.419; Info; CoreServiceManager; 28876; 1] (1175)Start ArmouryCrate.Console.Uwp.Core.Services.BackgroundTaskService spend 4 ms
2026-04-21 08:28:48.419; Info; CoreServiceManager; 28876; 1] (1175)Get theme from previous recrod => ROG
2026-04-21 08:28:48.419; Info; CoreServiceManager; 28876; 1] (1175)GetTheme... ROG
2026-04-21 08:28:48.419; Info; App; 28876; 1] (1175)DeveloperMode:NotSet
2026-04-21 08:28:48.426; Info; App; 28876; 1] (1182)IsAdmin:True
2026-04-21 08:58:46.452; System; Armoury Crate; 39668; 2] ----------------------------------------------------------------------------------------------------
2026-04-21 08:58:46.452; System; Armoury Crate; 39668; 2] [4/21/2026 8:58:46 AM]
2026-04-21 08:58:46.452; System; Armoury Crate; 39668; 2] Armoury Crate Version : 6.4.12.0
2026-04-21 08:58:46.452; System; Armoury Crate; 39668; 2] OS Version Build : 26200
2026-04-21 08:58:46.452; System; Armoury Crate; 39668; 2] ----------------------------------------------------------------------------------------------------
2026-04-21 08:58:47.215; Error; UwpDebugOptions; 39668; 1] (792)Failed to read ExceptionList.txt: Could not load file or assembly 'C:\Users\vrudi\AppData\Local\Packages\B9ECED6F.ArmouryCrate_qmba6cd70vzyy\LocalState\ExceptionList.txt'. The system cannot find the file specified.
2026-04-21 08:58:47.217; Info; UwpAppConfiguration; 39668; 1] (795)DebugProductLineEnabled: False, DebugProductLine: Unknown, DebugBrandLineEnabled: False, DebugBrandLine: Unknown, DebugFeatureSetEnabled: False, DebugFeatureSet: Any, DebugLogEnabled: False, DebugLogLevel: Info, IgnoreOnePackageFlow: False, IgnoredPlugins: 
2026-04-21 08:58:47.243; Info; DeviceInformationService; 39668; 1] (821)FeatureSet : Core, Playground, Assistants, Contents 、 ProductLine : NB 、 BrandLine : ROG 、 TUFStyle : Default 、 ModelName : G713QE 、 MarketingName : ROG Strix G713QE_G713QE 、 SystemSerialNumber : M5NRKD028966197 、 BaseBoardSerialNumber : 5T15MC00G1 、 SystemManufacturer : ASUSTeK COMPUTER INC. 、 BaseBoardManufacturer : ASUSTeK COMPUTER INC. 、 SystemDeviceUUID : d08228c3-b9b6-4ac8-be60-d883d3dd126d 、 SystemFamilyName : ROG Strix 、 SystemPartNumber : 90NR05F2-M01710 、 BIOSYear : 0 、 BIOSYearType : 0 、 PartnerBrand : None 、 HostDisplayName : G713QE
2026-04-21 08:58:47.253; Info; CoreServiceManager; 39668; 1] (830)Start FeatureSet : Core, Playground, Assistants, Contents 、 ProductLine : NB 、 BrandLine : ROG 、 TUFStyle : Default 、 ModelName : G713QE 、 MarketingName : ROG Strix G713QE_G713QE 、 SystemSerialNumber : M5NRKD028966197 、 BaseBoardSerialNumber : 5T15MC00G1 、 SystemManufacturer : ASUSTeK COMPUTER INC. 、 BaseBoardManufacturer : ASUSTeK COMPUTER INC. 、 SystemDeviceUUID : d08228c3-b9b6-4ac8-be60-d883d3dd126d 、 SystemFamilyName : ROG Strix 、 SystemPartNumber : 90NR05F2-M01710 、 BIOSYear : 0 、 BIOSYearType : 0 、 PartnerBrand : None 、 HostDisplayName : G713QE spend 21 ms
2026-04-21 08:58:47.349; Info; ConnectionHandler(Service); 39668; 5] (927)Final version: 1.1
2026-04-21 08:58:47.446; Info; ConnectionHandler(Service); 39668; 5] (1024)Own Keep Alive segment: { 20000, 3 }, Other Keep Alive segment: { 20000, 3 }
2026-04-21 08:58:47.447; Info; ConnectionHandler(Service); 39668; 5] (1025)connected for peer: Service
2026-04-21 08:58:47.452; Info; ConnectionHandler(UserSession); 39668; 7] (1030)Final version: 1.1
2026-04-21 08:58:47.511; Info; AsusDeviceManager; 39668; 6] (1089)MessageType:Device,DeviceType:Notebook,DeviceName:G713QE,DeviceId:, Attributes: (CheckBoxEnable:1)  (DependentAppStatus:0)  (DeviceCount:1)  (DeviceGUID:3F49AD29-52D9-46A5-A608-203D54E7D12A)  (DeviceIndex:0)  (DisplayName:G713QE)  (FirstPluginNeedUpdate:0)  (InfoIconEnable:0)  (LightingMode:SUPPORTAURA)  (LinkToDeviceEnable:0)  (LocalFrameworkVersion:4.2.4.8)  (LocalHtmlVersion:0)  (LocalMainSDKVersion:2.01.52)  (LocalSDKVersion:0)  (NeedRestart:false)  (PIDMode:0)  (PartNumber_90:90NR05F2-M01710)  (ProductLine:ROG_Laptop)  (ServerFrameworkVersion:4.2.4.13)  (ServerHtmlVersion:0)  (ServerMainSDKVersion:2.01.56)  (ServerSDKVersion:0)  (SupportCreator:true) 
2026-04-21 08:58:47.511; Info; ConnectionHandler(UserSession); 39668; 7] (1090)Own Keep Alive segment: { 20000, 3 }, Other Keep Alive segment: { 20000, 3 }
2026-04-21 08:58:47.512; Info; CoreServiceManager; 39668; 1] (1090)Start ArmouryCrate.Console.Uwp.Core.Services.CoreStreamService spend 260 ms
2026-04-21 08:58:47.512; Info; ConnectionHandler(UserSession); 39668; 7] (1090)connected for peer: UserSession
2026-04-21 08:58:47.512; Info; CoreServiceManager; 39668; 1] (1090)Start ArmouryCrate.Console.Uwp.Core.Services.SettingsService spend 0 ms
2026-04-21 08:58:47.512; Info; CoreServiceManager; 39668; 1] (1090)Start ArmouryCrate.Console.Uwp.Core.Services.VisualService spend 0 ms
2026-04-21 08:58:47.512; Info; CoreServiceManager; 39668; 1] (1090)Start ArmouryCrate.Console.Uwp.Core.Services.ROGIDService spend 0 ms
2026-04-21 08:58:47.513; Info; CoreServiceManager; 39668; 1] (1091)Start ArmouryCrate.Console.Uwp.Core.Services.DataCollectionService spend 1 ms
2026-04-21 08:58:47.513; Info; CoreServiceManager; 39668; 1] (1091)Start ArmouryCrate.Console.Uwp.Core.Services.PromotionService spend 0 ms
2026-04-21 08:58:47.514; Info; CoreServiceManager; 39668; 1] (1092)Start ArmouryCrate.Console.Uwp.Core.Services.PrivacyPolicyService spend 1 ms
2026-04-21 08:58:47.523; Info; BackgroundTaskService; 39668; 1] (1101)Skipping StartAsync because it's running in a background context.
2026-04-21 08:58:47.523; Info; CoreServiceManager; 39668; 1] (1101)Start ArmouryCrate.Console.Uwp.Core.Services.BackgroundTaskService spend 9 ms
2026-04-21 08:58:47.524; Info; CoreServiceManager; 39668; 1] (1102)Get theme from previous recrod => ROG
2026-04-21 08:58:47.524; Info; CoreServiceManager; 39668; 1] (1102)GetTheme... ROG
2026-04-21 08:58:47.524; Info; App; 39668; 1] (1102)DeveloperMode:NotSet
2026-04-21 08:58:47.532; Info; App; 39668; 1] (1111)IsAdmin:True
2026-04-21 08:58:47.815; Info; GameLibraryPlugin; 39668; 1] (1392)[AppService..ctor(19)] Begin
2026-04-21 08:58:47.816; Info; GameLibraryPlugin; 39668; 1] (1394)[AppService..ctor(27)] End
2026-04-21 09:02:16.078; System; Armoury Crate; 17600; 2] ----------------------------------------------------------------------------------------------------
